,WikiID,director,color
863,/m/0cmf0m0,,
864,/m/03wddgg,,
865,/m/09v6f23,,
866,/m/0633s8,,
867,/m/0fqvcx,,
868,/m/07q1m,,
869,/m/02w8_7c,,
870,/m/0bbtkd9,,
871,/m/0gqwcf,,
872,/m/03ylv0s,,
873,/m/09tqhc,,
874,/m/0h3s74r,,
875,/m/0czmpz,,
876,/m/02854l1,,
877,/m/09rvkt9,,
878,/m/0kvg39,,
879,/m/027fgcb,,
880,/m/0gdk5td,,
881,/m/0b__fxj,,
882,/m/04y27b,,
883,/m/052_dz,,
884,/m/026z9wt,,
885,/m/0c0197f,,
886,/m/076tlb4,,
887,/m/04x3kb,,
888,/m/0b6c_w2,Sangeeth Sivan,color
889,/m/015qtl,,
890,/m/02vn2y1,,
891,/m/09rtnc_,,
892,/m/0277cz_,,
893,/m/0gytz0c,,
894,/m/02r88_w,,
895,/m/09g9snk,Josh Appignanesi,color
896,/m/02vr30w,,
897,/m/02wwtk_,,
898,/m/0gkvk5,,
899,/m/0bbv7ym,,
900,/m/0dp8qk,,
901,/m/0523fw_,,
902,/m/055b0h,,
903,/m/04ycgrb,,
904,/m/05p1v0h,,
905,/m/0gp9dg,,
906,/m/03cwq63,,
907,/m/03m71fr,,
908,/m/0jt3mlt,,
909,/m/0h3w_mz,,
910,/m/03l0dw,,
911,/m/04g2d6y,,
912,/m/02qncw3,,
913,/m/07j6w,,
914,/m/0kv18p,,
915,/m/0gtxmwq,,
916,/m/0j9lr3l,,
917,/m/04d_y7z,,
918,/m/059zzd,,
919,/m/0c0mkpb,,
920,/m/0btswm,,
921,/m/032wmz,,
922,/m/0cc8x7s,,
923,/m/0bmd_m9,,
924,/m/0ghjvz,Chuck Bowman,
925,/m/0d2wly,,
926,/m/03d0zqw,,
927,/m/032wmm,,
928,/m/0kv3s2,,
929,/m/0j65661,,
930,/m/011yl_,,
931,/m/0h3rnz5,Beaumont Smith,black and white
932,/m/0f13bgk,,
933,/m/0h96cp5,,
934,/m/09pgjgh,Henry Koster,black and white
935,/m/0bw20,Kathryn Bigelow,color
936,/m/01__75,,
937,/m/04m0h6,,
938,/m/0b6ksvs,Rajasenan,color
939,/m/09qb_3,,
940,/m/0fv4v5,,
941,/m/0289qfz,,
942,/m/027stvn,,
943,/m/0fpk482,Phil Cullen,
944,/m/0kv72r,,
945,/m/09v42sf,,
946,/m/0g5tf0,,
947,/m/0318m4,,
948,/m/09gn5df,,
949,/m/0kv8rv,,
950,/m/0bzz87,Stefano Bessoni,color
951,/m/0dw8yh,Madhur Bhandarkar,
952,/m/0299hs,,
953,/m/0463nc9,,
954,/m/04qbkhy,,
955,/m/05f53j7,,
956,/m/09gd35x,,
957,/m/0by0j9,,
958,/m/0cndck,David Siegel,color
959,/m/0kv8f2,John Maybury,color
960,/m/0b6dr4f,Martin Ritt,black and white
961,/m/0b53qty,Uwe Boll,color
962,/m/03cwx32,King Vidor,black and white
963,/m/0ckt6,David Zucker,color
964,/m/057ypp6,William Cameron Menzies,black and white
965,/m/07b646,Satish Kaushik,
966,/m/06w9m4r,,
967,/m/0kv8r1,,
968,/m/06zjx_p,,
969,/m/0bs2qnp,,
970,/m/0cc9g_4,Sheree Folkson,color
971,/m/0bwfpdc,,
972,/m/053bp3p,,
973,/m/03m6sts,Tom Shankland,color
974,/m/026vgl4,,
975,/m/08s6ry,,
976,/m/034ffy,Christopher Guest,color
977,/m/04lg4md,Norman Foster,black and white
978,/m/09v37nd,Don Siegel,
979,/m/0bwgdh9,,
980,/m/09sb7h3,George W. Hill,black and white
981,/m/02q31dg,,
982,/m/076t9yz,Ann Hui,color
983,/m/04y72ch,Lothar Mendes,black and white
984,/m/04ld_2x,Percy Adlon,color
985,/m/02hbqx,,
986,/m/05qt66,Jeff Porter,color
987,/m/05sf41,Greg Beeman,color
988,/m/047p0w3,Priyadarshan,color
989,/m/0411kbt,,
990,/m/03qd0p2,,
991,/m/03b19k,,
992,/m/065x_3q,,
993,/m/0970rb,,
994,/m/0c0krr,,
995,/m/0gtv_zx,,
996,/m/04g21p0,,
997,/m/05nd17,,
998,/m/0czcv96,,
999,/m/025s5mq,,
1000,/m/02x7gbg,,
1001,/m/027lz0c,,
1002,/m/03whngr,,
1003,/m/07vfy4,,
1004,/m/080k2pb,,
1005,/m/06w7kr2,,
1006,/m/04lhpn0,Jack Donohue,
1007,/m/0dsbp5_,,
1008,/m/0ctm7x,,
1009,/m/0fpg_cn,,
1010,/m/05sxmmf,Irving Pichel,black and white
1011,/m/08ck1h,Richard Fleischer,color
1012,/m/04pxc6,Maria Maggenti,color
1013,/m/0dkkjr,Don Weis,color
1014,/m/03d5lss,,
1015,/m/0cnybmn,,
1016,/m/0dlnjjs,Roy Boulting,black and white
1017,/m/03c45wn,Jaime Chávarri,
1018,/m/03c1dy7,,
1019,/m/0cp0mtv,,
1020,/m/082cyw,Sanjay F. Gupta,color
1021,/m/040_ypz,,
1022,/m/0cpt3n,Emilio Maillé,color
1023,/m/026zv8_,Michael Switzer,
1024,/m/0kvc67,,
1025,/m/02bd2b,,
1026,/m/02vxzvr,,
1027,/m/0crrnc0,,
1028,/m/051zj4,,
1029,/m/09gfp83,K. Subramanyam,black and white
1030,/m/077tmp,,
1031,/m/02rlnc6,,
1032,/m/0967gt,Keith Jodoin,
1033,/m/03c9ryb,,
1034,/m/05nyrb,,
1035,/m/0hr95d7,,
1036,/m/0jt4pkj,,
1037,/m/0g9n54,,
1038,/m/061n44,,
1039,/m/0bhbd0r,,
1040,/m/02ppd79,,
1041,/m/03ynz9,,color
1042,/m/0b651dx,,
1043,/m/01y0n1,,
1044,/m/06m4p7,,
1045,/m/080j9hj,,
1046,/m/0gmqdj,,
1047,/m/03nxpfm,Michael Mabbott,
1048,/m/0b73wf4,,
1049,/m/06_vlp9,,
1050,/m/02q4gp4,,
1051,/m/015d7y,,
1052,/m/0gfffqy,,
1053,/m/0g9_ngv,,
1054,/m/0gl04s5,,
1055,/m/05f5vg9,Rupesh Paul,color
1056,/m/03cjxp3,,
1057,/m/03xj05,,
1058,/m/04mzgp0,,
1059,/m/0bnygp,Kay Wright,
1060,/m/0gg9fr3,,
1061,/m/0sxlb,,
1062,/m/0h953mq,,
1063,/m/0d_7f_3,,
1064,/m/0h2x271,Ricky Grover,
1065,/m/0fghvz,,
1066,/m/02wwhrb,,
1067,/m/0bwht53,,
1068,/m/047cn91,,
1069,/m/076vlvg,,
1070,/m/0gyy53,Justin Chadwick,color
1071,/m/06_hzg,George Cukor,black and white
1072,/m/05f63hw,Chris Shadley,
1073,/m/06w2dvn,,
1074,/m/07ztw1,,
1075,/m/09xld5,,
1076,/m/032clf,,
1077,/m/0bwhdbl,,
1078,/m/04lhf18,,
1079,/m/0g9z254,,
1080,/m/0cc84p,K. Selvaraghavan,
1081,/m/01b15b,,
1082,/m/062h27,,
1083,/m/08gshh,Charles Grosvenor,color
1084,/m/0gx141p,,
1085,/m/0chwbr,Armand Schaefer,black and white
1086,/m/02qvc8v,Gregory Ratoff,
1087,/m/04z_gr1,,
1088,/m/02pr7_x,,
1089,/m/04jmqg8,,
1090,/m/02r0tlb,,
1091,/m/0hhtpdf,,
1092,/m/0db_xm,Priyadarshan,color
1093,/m/0gjdglp,,
1094,/m/0cg8t6,,
1095,/m/01_8y6,Alan Parker,color
1096,/m/0b6h2bx,Richard Friedman,color
1097,/m/02z4mfz,,
1098,/m/02r8nlz,Ramanand Sagar,
1099,/m/0dgcfx,,
1100,/m/02x00g8,,
1101,/m/0gkq_0_,,
1102,/m/02qqh54,,
1103,/m/05qbckf,,
1104,/m/02qvc84,Robert Aldrich,black and white
1105,/m/0dhmm9,,color
1106,/m/0gbr99,,
1107,/m/02qvn5t,,
1108,/m/07s956m,,
1109,/m/09gq58_,,
1110,/m/0d3h66,Robert Edwards,color
1111,/m/015_1c,,
1112,/m/05t20b9,,
1113,/m/026tk34,Alain Berberian,
1114,/m/03c7n1y,,
1115,/m/0ftpzz,,
1116,/m/0fpgd8w,,
1117,/m/05c2_7k,,
1118,/m/09stdm,David Jackson,color
1119,/m/04jkpgv,,
1120,/m/0gk_c7z,,
1121,/m/06zkz76,,
1122,/m/02ppl9x,,
1123,/m/0286q52,Lucrecia Martel,color
1124,/m/07rgg3,Blake Edwards,color
1125,/m/03d3hbh,Jules White,black and white
1126,/m/08159z,,
1127,/m/09wmnw,,
1128,/m/0kb6b,George Stevens,black and white
1129,/m/07lvhj,Sam Peckinpah,color
1130,/m/04zxypl,Cathy Garcia-Molina,color
1131,/m/0fq64_q,François Ozon,
1132,/m/09r8k_,,
1133,/m/08frd6,,
1134,/m/011yqc,,
1135,/m/0b917c,Bob Kellett,
1136,/m/0463h2d,,
1137,/m/0270q25,,
1138,/m/06zp8lv,,
1139,/m/0bbchn,,
1140,/m/0gh8zlt,Sudeepa,color
1141,/m/0bd646l,,
1142,/m/02qtx93,,
1143,/m/05z5cp,Zhang Yimou,color
1144,/m/047s09y,Scott Reynolds,color
1145,/m/027rkx,,
1146,/m/02vpck6,,
1147,/m/019k65,,
1148,/m/0h19780,Donald Shebib,
1149,/m/09f6ky,,
1150,/m/03cllkq,,
1151,/m/02vm3x1,,
1152,/m/04jl1cc,,
1153,/m/05bzjwj,Rudolph Maté,color
1154,/m/05szsg6,Juraj Herz,
1155,/m/0m_mm,,
1156,/m/07kb92h,,
1157,/m/0gc2jg,,
1158,/m/05zp06q,Carrie Preston,
1159,/m/02x31k_,,
1160,/m/0ffvrt,,
1161,/m/0jkx5xz,,
1162,/m/0fp_dr,,
1163,/m/0c6lk5,,
1164,/m/0crvz0t,,
1165,/m/0fpmvsn,,
1166,/m/0gysbmx,,
1167,/m/03mb3kl,Steve Anderson,color
1168,/m/099b_9,,
1169,/m/09gq49z,,
1170,/m/0fvblp,,
1171,/m/02vzpb,,
1172,/m/04mxfd5,,
1173,/m/027s7sc,William Dear,color
1174,/m/02z854z,Guido Manuli,color
1175,/m/04jjmsg,,
1176,/m/09fn1w,Ashutosh Gowariker,color
1177,/m/0jk_kdb,Harmesh Malhotra,color
1178,/m/04y1y1,,
1179,/m/027t96n,,
1180,/m/0fqrsyn,,
1181,/m/0h1gvqs,,color
1182,/m/0cc6q5d,,
1183,/m/03c0tv2,,
1184,/m/0kv5b3,,
1185,/m/02pltq3,,
1186,/m/08n3t7v,,
1187,/m/067gz2,,
1188,/m/043klqf,,
1189,/m/047q_pq,Martin Barnewitz,color
1190,/m/0b_zlz6,,
1191,/m/0cy6hp,,
1192,/m/05f8m_h,,
1193,/m/080mwvw,Varick Frissell,black and white
1194,/m/05mvlhj,,
1195,/m/09t69n,,
1196,/m/0gqjg6,Gregory Hatanaka,color
1197,/m/0ddb4k7,,
1198,/m/04097kv,,
1199,/m/02x5yg6,Jules Dassin,black and white
1200,/m/03m4hcl,Zale Dalen,
1201,/m/02p6k7z,,
1202,/m/04vgss,,
1203,/m/08f40v,,
1204,/m/0fpjwb1,,
1205,/m/09v4n9g,,
1206,/m/096mjj,,
1207,/m/02p6k7l,,
1208,/m/027w1rw,William Hanna,color
1209,/m/0h96y9p,,
1210,/m/02vy65p,,
1211,/m/027rjmc,,
1212,/m/04wxv5,Otto Brower,color
1213,/m/04gp_7,Jonathan Demme,color
1214,/m/0g5pv3,John Glen,color
1215,/m/0g57gkc,Satish Rajwade,color
1216,/m/0bwkmcq,,
1217,/m/0bj5x76,,
1218,/m/02qjw3q,,
1219,/m/0h3p0r9,,
1220,/m/047s7cs,Richard Compton,
1221,/m/0d9y0j,,
1222,/m/02638ll,,
1223,/m/030sjg,Mehmood Ali,
1224,/m/02prw3g,,
1225,/m/05z_844,,
1226,/m/0b7126,Ishirō Honda,color
1227,/m/0465hby,K. Bhagyaraj,
1228,/m/0gy46,,
1229,/m/04n2_3j,,
1230,/m/0151l,,
1231,/m/0413dmv,,
1232,/m/057cwv4,,
1233,/m/01_wsl,Ivan Reitman,color
1234,/m/06zsmty,Cai Chusheng,black and white
1235,/m/0ght_v,,
1236,/m/028k_g,,
1237,/m/02xcrt8,,
1238,/m/09t10b,Paul Weitz,color
1239,/m/04w2v8,Nicholas Ray,color
1240,/m/0fqbz1,George Ridgwell,black and white
1241,/m/091wc_,,
1242,/m/0h3x4wy,,
1243,/m/05b3bsk,,
1244,/m/05f7hs,,
1245,/m/0k3m0zd,Craig Pryce,
1246,/m/0ddg_bs,,
1247,/m/05mrmsm,,
1248,/m/027hdfv,,
1249,/m/028k_3,,
1250,/m/0bfv3c,,
1251,/m/07s6ccw,,
1252,/m/0h13q8j,,
1253,/m/08hj23,Michael Landon Jr.,color
1254,/m/04n_fl,,
1255,/m/0924qt,,
1256,/m/02wx3yg,José María Forqué,black and white
1257,/m/05sqdfp,Måns Herngren,color
1258,/m/09kgvp7,,
1259,/m/0cmbrdw,,
1260,/m/07gpk9,John Frankenheimer,color
1261,/m/03gqp3x,Jules White,black and white
1262,/m/09_pwj,Richard Quine,black and white
1263,/m/06x8g2,Marcus Raboy,color
1264,/m/0c6m5_,,
1265,/m/08vb6w,Jack Arnold,black and white
1266,/m/04grz8t,Vikram Bhatt,
1267,/m/03y8r0p,,
1268,/m/0kvdbl,,
1269,/m/0jwxxh_,Vineeth Sreenivasan,color
1270,/m/06tjyj,Sean Stanek,color
1271,/m/0b6q30j,,
1272,/m/02r0kzm,Friz Freleng,
1273,/m/0gp0sz,,
1274,/m/0h3x8j,,
1275,/m/09kb5g,,
1276,/m/0b6q30b,,
1277,/m/04q8yvc,,
1278,/m/0d82rv,Jeff Burr,color
1279,/m/02877c_,,
1280,/m/071qr3,,
1281,/m/03cqlv8,Yuen Woo-ping,
1282,/m/0j_7rjv,,
1283,/m/07scbhb,,
1284,/m/0gvrx5s,,
1285,/m/03y0pn,,
1286,/m/02qkvfg,,
1287,/m/0bjpcz,Hal Hartley,color
1288,/m/0crztvy,Malcolm Venville,color
1289,/m/0cwph8,Alan Taylor,color
1290,/m/03c0bgc,,
1291,/m/07k5fxj,Ted Kotcheff,color
1292,/m/02pn7x_,Dave Boyle,
1293,/m/0bb1gt,,
1294,/m/0hncgxx,,
1295,/m/07lf_5,,
1296,/m/01gzln,,
1297,/m/0gsl0y,,
1298,/m/0cgdqw,,
1299,/m/0fqsr2z,,
1300,/m/04gt3zs,,
1301,/m/0834qx,Michael Crichton,color
1302,/m/0bpk57,Elia Kazan,black and white
1303,/m/02pyl0v,Gilbert Cates,color
1304,/m/06g3jq,Alexandre Rockwell,color
1305,/m/03y8m11,SurajR,color
1306,/m/02rd9y5,,
1307,/m/03qnzd9,,
1308,/m/0h1zb6y,,
1309,/m/02rfr8c,Chuck Jones,black and white
1310,/m/0h37zs,Andrew Wagner,
1311,/m/03s44q,,
1312,/m/0bbzj37,,
1313,/m/03nnc97,,
1314,/m/0280pj7,,
1315,/m/0pvms,,
1316,/m/06zjmn,,
1317,/m/03cwqhf,Won Sin-yeon,color
1318,/m/0bq8pl,,
1319,/m/09gllby,,
1320,/m/0h7pn_r,Pandiraj,color
1321,/m/0hn8sc1,,
1322,/m/0kvgyb,Joseph L. Mankiewicz,black and white
1323,/m/03md0dc,,color
1324,/m/026x0dg,,
1325,/m/027y461,,
1326,/m/03m5_kj,,
1327,/m/026rb74,,
1328,/m/0h98qhr,,
1329,/m/0gmd02z,,
1330,/m/043t_z7,,
1331,/m/0bnhc8,Fred Olen Ray,color
1332,/m/0b5ys7,,
1333,/m/0gpdxw,Darrell Roodt,color
1334,/m/0kv3wx,,
1335,/m/0344gc,Marc Forster,color
1336,/m/0274cf8,Laurie Lynd,color
1337,/m/0ch21tm,,
1338,/m/02vylr8,,
1339,/m/0dr9ty,,
1340,/m/0bv8fn,Enzo G. Castellari,color
1341,/m/03gw_y0,Jandhyala Subramanya Sastry,color
1342,/m/0dq8z4,,
1343,/m/03gxptq,Jason Cuadrado,color
1344,/m/0bmg245,,
1345,/m/03vhs5,,
1346,/m/06614dp,,
1347,/m/0d25zw,,
1348,/m/04j0kzk,Aaron Courseault,color
1349,/m/04lg47c,,
1350,/m/0bwl8c6,,
1351,/m/03c0d0m,,
1352,/m/0gy_8n,,
1353,/m/02z40dj,,
1354,/m/02qt7wc,Yash Chopra,color
1355,/m/02rgkjt,,
1356,/m/0bc_v_,,
1357,/m/02h5k95,Mark Robson,black and white
1358,/m/0gksym8,,color
1359,/m/07wz9_p,,
1360,/m/03qjp2z,,
1361,/m/09v1dkr,,
1362,/m/0bh9fj3,,
1363,/m/02f4wh,Tom DeCerchio,color
1364,/m/07k1k,,
1365,/m/026cbfd,,
1366,/m/02758w3,Jiří Menzel,color
1367,/m/0h3p8_d,Ken G. Hall,black and white
1368,/m/0kv6vf,,
1369,/m/0282l0j,Rob Hardy,color
1370,/m/0dgnl2w,,
1371,/m/080djd9,Mark Swan,color
1372,/m/0bmpvc,,
1373,/m/0f136p,,
1374,/m/03gx0v7,Gabriel Bologna,color
1375,/m/09v4vtq,Bommireddy Narasimha Reddy,
1376,/m/04ljv9j,,
1377,/m/0b6dx53,,
1378,/m/06h5k7,,
1379,/m/03cvy94,James W. Horne,black and white
1380,/m/06ztbj,,
1381,/m/02nlfw,Mick Jackson,color
1382,/m/064kfzr,Joshiy,color
1383,/m/0cn2yq,,
1384,/m/0cnzk5h,,
1385,/m/09sg_s,,
1386,/m/0cxf4y,,
1387,/m/0bl6kt,,
1388,/m/02g_hn,Barry Levinson,color
1389,/m/08gg47,Roger Donaldson,color
1390,/m/05q4x32,John Gray,color
1391,/m/05znbh7,,
1392,/m/09j41t,,
1393,/m/0bnwsv,Armand Mastroianni,color
1394,/m/02px13n,,color
1395,/m/0f9rzg,,
1396,/m/02z0b34,,
1397,/m/03ctstx,,
1398,/m/026w35v,,
1399,/m/0263ywm,Cheryl Dunye,color
1400,/m/01pk75,David Mirkin,color
1401,/m/0kvdb6,Jeff Daniels,
1402,/m/03n_zn,,
1403,/m/09nxfq,,
1404,/m/0b70yxd,,
1405,/m/03qgyvl,,
1406,/m/0bk9p6,Alan Hruska,color
1407,/m/04m_vcn,,
1408,/m/032kr9,,
1409,/m/0gkstr2,Park Cheol-su,
1410,/m/012s1d,,
1411,/m/04txm3,,
1412,/m/04zw24b,,
1413,/m/0gk4xq,,
1414,/m/0h7pp_j,,
1415,/m/05ppy,,
1416,/m/0ds485v,,
1417,/m/058y7y,Roy Ward Baker,color
1418,/m/0dllz3y,Ali İlhan,color
1419,/m/02hs8d,,
1420,/m/01pk7l,,
1421,/m/02rd2pn,,
1422,/m/0glq2v2,,
1423,/m/0kv7x7,Bert Glazer,black and white
1424,/m/080888_,Sergey Mikaelyan,black and white
1425,/m/0cc68qc,,
1426,/m/0bs8ndx,,
1427,/m/0270k40,Paul Weitz,color
1428,/m/09gfprd,Eric Laneuville,
1429,/m/0bbyl25,,
1430,/m/0b9t_3,,
1431,/m/0ds9j2f,,
1432,/m/086lr9,,
1433,/m/0ggtt3,,
1434,/m/05fbdr7,,
1435,/m/05c4642,,
1436,/m/080d5z4,Vince Di Meglio,color
1437,/m/03c1x4v,,
1438,/m/0gty2ct,,
1439,/m/02rx3lg,Predrag Antonijević,color
1440,/m/0b_zwzj,,color
1441,/m/028xm3,Courtney Solomon,color
1442,/m/07j9t1,Michael Ritchie,color
1443,/m/0264npm,Dave Fleischer,black and white
1444,/m/03d0xrb,,
1445,/m/04mzw_n,,
1446,/m/04y9t3v,Vishal Bhardwaj,color
1447,/m/06zsfy4,Brad Mays,color
1448,/m/0b24ds,,
1449,/m/070fq3,,
1450,/m/0gc1hb,,
1451,/m/04cpsy,Brett Sullivan,color
1452,/m/04ybqxh,Anders Anderson,color
1453,/m/02qdzp9,,
1454,/m/0j80w,John Ford,color
1455,/m/0glqsm0,Tony Randel,color
1456,/m/012cjj,Richard Thorpe,black and white
1457,/m/02r3tq,Ishirō Honda,color
1458,/m/0cp0gxy,Miraz Bezar,color
1459,/m/05zzm6q,Clint Hutchison,
1460,/m/02r8lxn,,
1461,/m/06w5pnn,,
1462,/m/0dwqnm,,
1463,/m/04gtqj4,,
1464,/m/0f42nz,Farah Khan,color
1465,/m/0gh5y13,,color
1466,/m/0bhbcw4,,
1467,/m/02x6x1t,,
1468,/m/03qhp55,,
1469,/m/02w_mq_,,
1470,/m/08g09p,Leo McCarey,black and white
1471,/m/02x6wsw,Peter Markle,color
1472,/m/0dscynb,,
1473,/m/0b6kwc2,,
1474,/m/03cxs2h,Prakash Mehra,
1475,/m/0k9h0vr,,
1476,/m/07dvtc,,
1477,/m/05g8_f,,
1478,/m/0by91_,,
1479,/m/026z7rc,,
1480,/m/09v1rt8,,
1481,/m/04yfm5_,Suzi Yoonessi,color
1482,/m/05q723h,Sidney Franklin,black and white
1483,/m/0g9w6r3,J. Sasikumar,color
1484,/m/026_ghc,,
1485,/m/080dxj6,Tim O'Donnell,
1486,/m/0cs0xl,,
1487,/m/076yzh_,,
1488,/m/02643zn,,
1489,/m/055v9z,,
1490,/m/03bywbh,,
1491,/m/0ddh08s,,
1492,/m/036srm,,
1493,/m/027cdr3,,
1494,/m/027_00w,,
1495,/m/0gnm2n,,
1496,/m/0c6rkpl,,
1497,/m/03y062v,,
1498,/m/0d_tb9,,
1499,/m/03h4ptz,,
1500,/m/08c15_,,
1501,/m/0cy2b6,,
1502,/m/06qsdl,,
1503,/m/0h3mmly,,
1504,/m/0ddb94q,,
1505,/m/028311j,,
1506,/m/09tzpcm,,
1507,/m/04yhb5h,,
1508,/m/05nkfp,Gordon Wellesley,black and white
1509,/m/064nc54,Frank Beyer,black and white
1510,/m/0cdqhh,Joseph Barbera,color
1511,/m/0g7r2_,John Henderson,color
1512,/m/080by71,,
1513,/m/07k5h20,Dean Murphy,color
1514,/m/029jzk,,
1515,/m/09rs_wx,Jonathan Sobol,color
1516,/m/04lh_16,Henry King,black and white
1517,/m/040shc,Curt Geda,color
1518,/m/04zzwmh,,
1519,/m/0465_rq,,
1520,/m/09l97z,Andrzej Wajda,color
1521,/m/0b3_cm,Jack Neo,color
1522,/m/0cz8mkh,,
1523,/m/096v5f,,
1524,/m/015r0q,Ettore Scola,color
1525,/m/0g9zd3d,Stanislav Govorukhin,color
1526,/m/02z47qm,Chuck Jones,
1527,/m/04z_xdd,,
1528,/m/04gsxgr,,
1529,/m/0k4q_,,
1530,/m/0gy15f9,Michael Bay,color
1531,/m/061z4s,John Woo,color
1532,/m/0gyx14p,Terra Shin,color
1533,/m/0cw72h,Joe Russo,color
1534,/m/06zjpmb,,
1535,/m/02rl6ym,,
1536,/m/050gjl,,
1537,/m/0dllv8z,,
1538,/m/0f6ltw,,
1539,/m/0dgqrln,,
1540,/m/05zz_pf,,
1541,/m/04n4m89,Nadia Tass,
1542,/m/0cw_g3,,
1543,/m/0d53kr,,
1544,/m/0f7djb,,
1545,/m/06zm_nf,Sam Harper,color
1546,/m/043k80p,,
1547,/m/0276b_n,,
1548,/m/05sxr_,,
1549,/m/0ds1glg,Cameron Crowe,color
1550,/m/0825kw,Mervyn LeRoy,black and white
1551,/m/09gcgg3,George Seaton,black and white
1552,/m/06n95j,Peter Hastings,color
1553,/m/0crh6wp,,
1554,/m/04j05t3,Kurt Maetzig,black and white
1555,/m/025ysrl,,
1556,/m/0h32yx2,,
1557,/m/04z_5x2,,
1558,/m/09gptgv,,
1559,/m/02vy924,,
1560,/m/02qk_kc,,
1561,/m/05nm1t,,
1562,/m/0g3sc_,,
1563,/m/0bbdkhc,,
1564,/m/02qk_kq,,
1565,/m/09k78r4,,
1566,/m/0ch5yg5,Paul Andrew Williams,
1567,/m/06h9xs,,
1568,/m/027wgsc,,
1569,/m/04j04ns,,
1570,/m/0cqzpx,,
1571,/m/09sj19,,
1572,/m/0cqyv1,,
1573,/m/0g5rvx5,Jo Min-Ho,color
1574,/m/0ddgm7_,,
1575,/m/05h3jc2,,
1576,/m/02qb_g6,,
1577,/m/04zyz8t,,
1578,/m/080jcb0,S. S. Rajamouli,color
1579,/m/05jp8w,,
1580,/m/098qlc,,
1581,/m/0bwkhvh,,
1582,/m/0czf0f8,,
1583,/m/0bp35b,,
1584,/m/03mb5cp,,
1585,/m/0c_qs7,,
1586,/m/02_s51,,
1587,/m/04n8sf,,
1588,/m/01tn00,,
1589,/m/05f5mf0,,
1590,/m/0bc810,,
1591,/m/0g5pn1x,,
1592,/m/027bbtg,,
1593,/m/050g4_,,
1594,/m/04n10wq,,
1595,/m/05_bdb,Subhash Ghai,color
1596,/m/043qhq8,Branko Ištvančić,
1597,/m/0dlm02j,,
1598,/m/03qmdpg,,
1599,/m/06yr6d,,
1600,/m/03c8bc8,,
1601,/m/07bm1j,,
1602,/m/0gnjh,,
1603,/m/028637h,,
1604,/m/075ym7,,
1605,/m/0g400c,Lawrence Page,
1606,/m/0gx_yp2,,
1607,/m/081t6p,,
1608,/m/09d3b7,,
1609,/m/051z0qp,,
1610,/m/0drz6_p,,
1611,/m/09gp9tr,,
1612,/m/0b74s0r,,
1613,/m/02qpphg,,
1614,/m/0kv5zr,Hong Sang-soo,color
1615,/m/0fpf67,,
1616,/m/077488,,
1617,/m/04j2ct9,John Stanley,
1618,/m/049cgk,,
1619,/m/09vtj4m,,
1620,/m/02rpjsz,,
1621,/m/02qlqx7,,
1622,/m/04zz8wg,,
1623,/m/05rb35,,
1624,/m/04czg6c,,
1625,/m/0kv3bt,,
1626,/m/0b__3sv,Vincent McEveety,
1627,/m/0glszjr,,
1628,/m/04zl8,,
1629,/m/027p781,,
1630,/m/0g1ym6,Matthew Bright,color
1631,/m/0glszjc,P. G. Viswambharan,color
1632,/m/0jt1ryl,,
1633,/m/0c_26l,,
1634,/m/07h5_c,,
1635,/m/0b0k55,,
1636,/m/03cq16k,,
1637,/m/0dshpr,John Carney,color
1638,/m/02mc5v,,
1639,/m/052rs9,,
1640,/m/0bj77kn,Nikita Mikhalkov,color
1641,/m/02pp9dg,Sai Paranjpye,color
1642,/m/0bh4zh,,
1643,/m/0bwk33r,,
1644,/m/08yqf_,Robert McKimson,
1645,/m/0j9q4f8,,
1646,/m/06pcfx,,
1647,/m/0gdmjh,,
1648,/m/06w5wpt,,
1649,/m/0kv3b1,,
1650,/m/0fwhh4,Dave Thomas,color
1651,/m/07l4_n2,Jessica Hausner,color
1652,/m/09894t,,
1653,/m/086xys,Jesse Warn,color
1654,/m/05pbzj8,,
1655,/m/0gzlb9,,
1656,/m/03hgfjs,Vyacheslav Kotyonochkin,
1657,/m/04zxbj6,,
1658,/m/02pq72c,,
1659,/m/02vygbp,,
1660,/m/0kv9tk,,
1661,/m/02qqlhv,,
1662,/m/02qky4c,,
1663,/m/02qq2t6,,
1664,/m/0480c6,,
1665,/m/0gmk6l,,
1666,/m/03q69ds,,
1667,/m/030z4z,,
1668,/m/05b1vp_,,
1669,/m/02vxtpb,,
1670,/m/02vs2hv,,
1671,/m/0bh8g44,,
1672,/m/04q8bmc,,
1673,/m/0b6gzk0,,
1674,/m/047dsy7,,
1675,/m/047bbzz,,
1676,/m/02rg8g7,,
1677,/m/026szh2,Gary Nelson,
1678,/m/05wfjm,,
1679,/m/04y9xhm,,
1680,/m/064n6sb,,
1681,/m/03q0r1,Joe Ranft,color
1682,/m/0779m1,Simon West,color
1683,/m/0463311,Armand Mastroianni,color
1684,/m/0gckzv,,
1685,/m/027x207,Tony Y. Reyes,color
1686,/m/02qfy90,,
1687,/m/02w46x3,,
1688,/m/09xs6t,,
1689,/m/05sxzwc,,
1690,/m/072vqm,Roy Allen Smith,color
1691,/m/07k3y6,,
1692,/m/01ybk3,Katsuhisa Yamada,color
1693,/m/03m79ty,,
1694,/m/0g55zpj,A. Vincent,
1695,/m/0crrxyv,,
1696,/m/065_hzr,,
1697,/m/04669t1,,
1698,/m/0dykbp,,
1699,/m/01q66w,,
